gvkey,datadate,fyear,tic,conm,revt,state
005046,20191231,2019,GD,GENERAL DYNAMICS CORP,39350.0000,VA
005047,20191231,2019,GE,GENERAL ELECTRIC CO,95214.0000,MA
005050,20190930,2019,JOB,GEE GROUP INC,151.6740,FL
005071,20200531,2019,GIS,GENERAL MILLS INC,17626.6000,MN
005072,20191231,2019,ALLY,ALLY FINANCIAL INC,11556.0000,MI
005072,20191231,2019,ALLY,ALLY FINANCIAL INC,11618.0000,MI
005073,20191231,2019,GM,GENERAL MOTORS CO,137237.0000,MI
005087,20191231,2019,SPXC,SPX CORP,1525.4000,NC
005109,20200131,2019,GCO,GENESCO INC,2197.0660,TN
005116,20191231,2019,GNTX,GENTEX CORP,1858.8970,MI
005125,20191231,2019,GPC,GENUINE PARTS CO,19392.3050,GA
005135,20191231,2019,SO2,GEORGIA POWER,8408.0000,GA
005149,20191231,2019,GTY,GETTY REALTY CORP,140.6750,NY
005149,20191231,2019,GTY,GETTY REALTY CORP,141.7380,NY
005165,20200331,2019,GIGA,GIGA-TRONICS INC,11.7680,CA
005179,20191231,2019,GLT,GLATFELTER CORP,927.6730,NC
005205,20191231,2019,GDRZF,GOLD RESERVE INC,0.0000,WA
005218,20191231,2019,GV,GOLDFIELD CORP,180.6460,FL
005234,20191231,2019,GT,GOODYEAR TIRE & RUBBER CO,14745.0000,OH
005237,20191231,2019,GRC,GORMAN-RUPP CO,398.1790,OH
005242,20191231,2019,6283B,COLE REAL ESTATE INCM STRTGY,77.8120,AZ
005250,20191231,2019,GRA,GRACE (W R) & CO,1958.1000,MD
005252,20191231,2019,GGG,GRACO INC,1646.0450,MN
005254,20200331,2019,GHM,GRAHAM CORP,90.6040,NY
005256,20191231,2019,GWW,GRAINGER (W W) INC,11486.0000,IL
005284,20191231,2019,GTN,GRAY TELEVISION INC,2122.0000,GA
005288,20191231,2019,1737B,GRAYBAR ELECTRIC CO INC,7523.9000,MO
005299,20191231,2019,JFTSF,JFT STRATEGIES FUND,5.1650,ON
005338,20191031,2019,GEF,GREIF INC  -CL A,4595.0000,OH
005342,20191231,2019,MGI,MONEYGRAM INTERNATIONAL INC,1285.1000,TX
005342,20191231,2019,MGI,MONEYGRAM INTERNATIONAL INC,1285.1000,TX
005408,20191231,2019,HMG,HMG COURTLAND PROPERTIES,0.5620,FL
005439,20191231,2019,HAL,HALLIBURTON CO,22408.0000,TX
005492,20190630,2019,LHX,L3HARRIS TECHNOLOGIES INC,6801.0000,FL
005496,20191231,2019,HSC,HARSCO CORP,1503.7420,PA
005518,20191231,2019,HAS,HASBRO INC,4720.2270,RI
005520,20191231,2019,AMOT,ALLIED MOTION TECHNOLOGIES,371.0840,NY
005523,20191231,2019,HVT,HAVERTY FURNITURE,802.3700,GA
005525,20191231,2019,HE1,HAWAIIAN ELECTRIC CO,2545.9420,HI
005526,20191231,2019,HE,HAWAIIAN ELECTRIC INDS,2874.6010,HI
005530,20200331,2019,HWKN,HAWKINS INC,540.1980,MN
005539,20191231,2019,HCSG,HEALTHCARE SERVICES GROUP,1840.7780,PA
005543,20191231,2019,WELL,WELLTOWER INC,5163.7400,OH
005543,20191231,2019,WELL,WELLTOWER INC,5140.9770,OH
005559,20191231,2019,STRL,STERLING CONSTRUCTION CO INC,1126.2780,TX
005560,20191231,2019,HL,HECLA MINING CO,673.2660,ID
005567,20191031,2019,HEI,HEICO CORP,2055.6470,FL
005568,20191231,2019,KHC,KRAFT HEINZ CO,24977.0000,PA
005572,20200229,2019,HELE,HELEN OF TROY LTD,1707.4320,TX
005581,20190930,2019,HP,HELMERICH & PAYNE,2787.3300,OK
005583,20191231,2019,HMENF,HEMISPHERE ENERGY CORP,24.2440,BC
005597,20191231,2019,HSY,HERSHEY CO,7986.2520,PA
005600,20191231,2019,HTZGQ,HERTZ GLOBAL HOLDINGS INC,9779.0000,FL
005606,20191031,2019,HPQ,HP INC,58756.0000,CA
005608,20191231,2019,HXL,HEXCEL CORP,2355.7000,CT
005621,20191231,2019,CRAWA,CRAWFORD UNITED CORP,89.6990,OH
005639,20190930,2019,HRC,HILL-ROM HOLDINGS INC,2912.6000,IL
005643,20191231,2019,HLT,HILTON WORLDWIDE HOLDINGS,9452.0000,VA
005667,20191231,2019,HFC,HOLLYFRONTIER CORP,17486.5780,TX
005680,20200131,2019,HD,HOME DEPOT INC,110225.0000,GA
005690,20191231,2019,HNI,HNI CORP,2246.9470,IA
005709,20191031,2019,HRL,HORMEL FOODS CORP,9497.3170,MN
005742,20191231,2019,CNP,CENTERPOINT ENERGY INC,12301.0000,TX
005750,20191031,2019,HOV,HOVNANIAN ENTRPRS INC  -CL A,2016.9160,NJ
005763,20191031,2019,UBA,URSTADT BIDDLE PROPERTIES,139.6130,CT
005763,20191031,2019,UBA,URSTADT BIDDLE PROPERTIES,139.2290,CT
005764,20191231,2019,HUBB,HUBBELL INC,4591.0000,CT
005783,20191231,2019,JBHT,HUNT (JB) TRANSPRT SVCS INC,9165.2580,AR
005786,20191231,2019,HBAN,HUNTINGTON BANCSHARES,5640.0000,OH
005786,20191231,2019,HBAN,HUNTINGTON BANCSHARES,5640.0000,OH
005788,20191031,2019,HURC,HURCO COS INC,263.3770,IN
005792,20191231,2019,HBP,HUTTIG BUILDING PRODUCTS INC,812.0000,MO
005808,20191231,2019,4300A,HYDRO QUEBEC,10809.9970,QC
005831,20190930,2019,IEC,IEC ELECTRONICS CORP,156.9810,NY
005849,20191231,2019,BVH,BLUEGREEN VACATIONS HLDG CRP,984.7760,FL
005849,20191231,2019,BVH,BLUEGREEN VACATIONS HLDG CRP,984.8510,FL
005860,20191231,2019,ITT,ITT INC,2846.4000,NY
005862,20191231,2019,RYN,RAYONIER INC,715.2720,FL
005862,20191231,2019,RYN,RAYONIER INC,711.5560,FL
005870,20191231,2019,IDA,IDACORP INC,1346.3830,ID
005878,20191231,2019,ITW,ILLINOIS TOOL WORKS,14109.0000,IL
005888,20191231,2019,TLGT,TELIGENT INC,65.8960,NJ
005902,20191231,2019,IMMU,IMMUNOMEDICS INC,0.2950,NJ
005903,20191231,2019,IMO,IMPERIAL OIL LTD,32194.0000,AB
005914,20191231,2019,AEP2,INDIANA MICHIGAN POWER CO,2306.7000,IN
005932,20200331,2019,IEHC,IEH CORP,32.1550,NY
005968,20191231,2019,RYI,RYERSON HOLDING CORP,4501.6000,IL
005978,20191231,2019,AEGN,AEGION CORP,1213.9350,MO
005987,20190930,2019,GFF,GRIFFON CORP,2209.2890,NY
006008,20191231,2019,INTC,INTEL CORP,71965.0000,CA
006013,20191231,2019,INS,INTELLIGENT SYSTEM CORP,34.3030,GA
006021,20191231,2019,INRD,INRAD OPTICS INC,10.0080,NJ
006033,20190630,2019,ITDN,INTERDYNE CO,0.0000,CA
006034,20191231,2019,TILE,INTERFACE INC,1343.0290,GA
006066,20191231,2019,IBM,INTL BUSINESS MACHINES CORP,77147.0000,NY
006078,20191231,2019,IFF,INTL FLAVORS & FRAGRANCES,5140.0840,NY
006081,20191031,2019,NAV,NAVISTAR INTERNATIONAL CORP,11251.0000,IL
006100,20191231,2019,IDCC,INTERDIGITAL INC,324.4240,DE
006104,20191231,2019,IP,INTL PAPER CO,22376.0000,TN
006135,20191231,2019,ENB,ENBRIDGE INC,50069.0000,AB
006136,20191231,2019,IPG,INTERPUBLIC GROUP OF COS,10221.3000,NY
006158,20191231,2019,IVC,INVACARE CORP,927.9640,OH
006178,20191231,2019,AES4,IPALCO ENTERPRISES INC,1481.6430,IN
006196,20191231,2019,AXE,ANIXTER INTL INC,8845.6000,IL
006216,20190930,2019,J,JACOBS ENGINEERING GROUP INC,12737.8680,TX
006223,20191231,2019,EME,EMCOR GROUP INC,9174.6110,CT
006239,20191130,2019,LUK2,JEFFERIES GROUP LLC,4584.5320,NY
006239,20191130,2019,LUK2,JEFFERIES GROUP LLC,4584.5320,NY
006253,20191231,2019,GPU3,JERSEY CENTRAL POWER & LIGHT,1837.0000,NJ
006266,20191231,2019,JNJ,JOHNSON & JOHNSON,82059.0000,NJ
006304,20190630,2019,KLAC,KLA CORP,4568.9040,CA
006310,20191231,2019,KMI,KINDER MORGAN INC,13209.0000,TX
006311,20191231,2019,PNRG,PRIMEENERGY RESOURCES CORP,104.7400,TX
006326,20191231,2019,KAMN,KAMAN CORP,761.6080,CT
006333,20191231,2019,KCLI,KANSAS CITY LIFE INS CO,530.3970,MO
006333,20191231,2019,KCLI,KANSAS CITY LIFE INS CO,512.6930,MO
006335,20191231,2019,KSU,KANSAS CITY SOUTHERN,2866.0000,MO
006338,20191231,2019,EVRG,EVERGY INC,5147.8000,MO
006375,20191231,2019,K,KELLOGG CO,13578.0000,MI
006379,20191231,2019,KELYA,KELLY SERVICES INC  -CL A,5355.6000,MI
006386,20190630,2019,KMT,KENNAMETAL INC,2375.2340,PA
006397,20191231,2019,AEP4,KENTUCKY POWER,619.4570,KY
006410,20200430,2019,KEQU,KEWAUNEE SCIENTIFIC CORP,147.5400,NC
006416,20190630,2019,KTCC,KEY TRONIC CORP,464.0440,WA
006433,20190630,2019,KBAL,KIMBALL INTERNATIONAL  -CL B,768.0700,IN
006435,20191231,2019,KMB,KIMBERLY-CLARK CORP,18450.0000,TX
006461,20191231,2019,KEX,KIRBY CORP,2838.3990,TX
006497,20190630,2019,KOSS,KOSS CORP,21.8420,WI
006502,20200131,2019,KR,KROGER CO,122286.0000,OH
006527,20190630,2019,LYTS,LSI INDUSTRIES INC,328.8520,OH
006528,20191231,2019,LXU,LSB INDUSTRIES INC,365.0700,OK
006543,20200430,2019,LZB,LA-Z-BOY INC,1703.9820,MI
006547,20190930,2019,SR,SPIRE INC,1952.4000,MO
006565,20190630,2019,LRCX,LAM RESEARCH CORP,9653.5590,CA
006573,20190630,2019,LANC,LANCASTER COLONY CORP,1307.7870,OH
006617,20191231,2019,LAWS,LAWSON PRODUCTS,370.7850,IL
006639,20190930,2019,LEE,LEE ENTERPRISES INC,509.8540,IA
006649,20191231,2019,LEG,LEGGETT & PLATT INC,4752.5000,MO
006653,20200331,2019,LM,LEGG MASON INC,2922.1250,MD
006653,20200331,2019,LM,LEGG MASON INC,2937.3690,MD
006669,20191130,2019,LEN,LENNAR CORP,22259.5610,FL
006672,20191231,2019,LEFUF,LEON'S FURNITURE LTD,2283.4110,ON
006682,20191130,2019,JEF,JEFFERIES FINANCIAL GRP INC,5081.4970,NY
006682,20191130,2019,JEF,JEFFERIES FINANCIAL GRP INC,5284.4920,NY
006730,20191231,2019,LLY,LILLY (ELI) & CO,22319.5000,IN
006733,20200131,2019,LB,L BRANDS INC,12914.0000,OH
006737,20191231,2019,LECO,LINCOLN ELECTRIC HLDGS INC,3003.2720,OH
006742,20191231,2019,LNC,LINCOLN NATIONAL CORP,17489.0000,PA
006742,20191231,2019,LNC,LINCOLN NATIONAL CORP,17236.0000,PA
006771,20191231,2019,LBLCF,LOBLAW COS LTD,48037.0000,ON
006774,20191231,2019,LMT,LOCKHEED MARTIN CORP,59812.0000,MD
006781,20191231,2019,L,LOEWS CORP,14701.0000,NY
006781,20191231,2019,L,LOEWS CORP,15067.0000,NY
006788,20191231,2019,RRC,RANGE RESOURCES CORP,2826.4780,TX
006821,20191231,2019,LPX,LOUISIANA-PACIFIC CORP,2310.0000,TN
006823,20191231,2019,ETR2,ENTERGY LOUISIANA LLC,4285.1750,LA
006829,20200131,2019,LOW,LOWE'S COS INC,72148.0000,NC
006831,20190831,2019,LUB,LUBYS INC,323.4700,TX
006845,20191231,2019,LDL,LYDALL INC,837.3980,CT
006848,20191231,2019,LGL,LGL GROUP INC,31.8970,FL
006865,20191231,2019,MDC,MDC HOLDINGS INC,3293.2530,CO
006867,20191231,2019,MDU,MDU RESOURCES GROUP INC,5336.7760,ND
006900,20190930,2019,MTSC,MTS SYSTEMS CORP,892.5180,MN
006932,20191231,2019,MGEE,MGE ENERGY INC,568.8550,WI
006946,20191231,2019,MGA,MAGNA INTERNATIONAL INC,39431.0000,ON
006994,20191231,2019,MTW,MANITOWOC CO,1834.1000,WI
007017,20191231,2019,MRO,MARATHON OIL CORP,4991.0000,TX
007022,20191231,2019,MCS,MARCUS CORP,820.8630,WI
007034,20190630,2019,MARPS,MARINE PETROLEUM TRUST,0.8390,TX
007063,20191231,2019,HST,HOST HOTELS & RESORTS INC,5515.0000,MD
007063,20191231,2019,HST,HOST HOTELS & RESORTS INC,5859.0000,MD
007065,20191231,2019,MMC,MARSH & MCLENNAN COS,16652.0000,NY
007085,20191231,2019,MAS,MASCO CORP,6707.0000,MI
007092,20190630,2019,CCUR,CCUR HOLDINGS INC,3.4560,GA
007095,20191231,2019,IMUN,IMMUNE THERAPEUTICS INC,0.0000,FL
007116,20191231,2019,MAT,MATTEL INC,4510.3710,CA
007117,20191231,2019,MLP,MAUI LAND & PINEAPPLE CO,10.0450,HI
007117,20191231,2019,MLP,MAUI LAND & PINEAPPLE CO,10.0450,HI
007138,20190731,2019,MAYS,MAYS (J.W.) INC,20.4780,NY
007146,20191130,2019,MKC,MCCORMICK & CO INC,5347.4000,MD
007152,20191231,2019,MDRIQ,MCDERMOTT INTL INC,8431.0000,TX
007154,20191231,2019,MCD,MCDONALD'S CORP,21076.5000,IL
007161,20191231,2019,MGRC,MCGRATH RENTCORP,570.2300,CA
007163,20191231,2019,SPGI,S&P GLOBAL INC,6699.0000,NY
007171,20200331,2019,MCK,MCKESSON CORP,231051.0000,TX
007179,20190731,2019,MCRAA,MCRAE INDUSTRIES  -CL A,82.1540,NC
007183,20191231,2019,MKTY,MECHANICAL TECHNOLOGY INC,6.5710,NY
007185,20190930,2019,GENC,GENCOR INDUSTRIES INC,81.3290,FL
007232,20191031,2019,PSSR,PASSUR AEROSPACE INC,15.0460,CT
007241,20191231,2019,CVS,CVS HEALTH CORP,256776.0000,RI
007257,20191231,2019,MRK,MERCK & CO,46840.0000,NJ
007260,20190630,2019,MDP,MEREDITH CORP,3188.5000,IA
007275,20200331,2019,MLAB,MESA LABORATORIES INC,117.6870,CO
007277,20191231,2019,MTR,MESA ROYALTY TRUST,1.8080,TX
007279,20200131,2019,MSB,MESABI TRUST,31.7080,NY
007291,20200430,2019,MEI,METHODE ELECTRONICS INC,1023.9000,IL
007295,20190630,2019,EVI,EVI INDUSTRIES INC,228.3180,FL
007302,20191231,2019,GPU1,METROPOLITAN EDISON,824.0000,PA
007309,20200331,2019,MXC,MEXCO ENERGY CORP,2.7390,TX
007315,20191231,2019,SIEB,SIEBERT FINANCIAL CORP,28.5930,NY
007316,20200131,2019,MIK,MICHAELS COS INC,5072.0370,TX
007343,20190831,2019,MU,MICRON TECHNOLOGY INC,23406.0000,ID
007344,20191130,2019,MPAD,MICROPAC INDUSTRIES INC,25.4500,TX
007365,20191231,2019,ETR6,SYSTEM ENERGY RESOURCES INC,573.4100,MS
007366,20191231,2019,ETR,ENTERGY CORP,10878.6730,LA
007368,20191231,2019,MSEX,MIDDLESEX WATER CO,134.5980,NJ
007389,20191231,2019,MKRS,MIKROS SYSTEMS CORP,6.3660,NJ
007401,20200531,2019,MLHR,MILLER (HERMAN) INC,2486.6000,MI
007420,20191231,2019,MSA,MSA SAFETY INC,1401.9810,PA
007435,20191231,2019,MMM,3M CO,32136.0000,MN
007437,20191231,2019,ALE,ALLETE INC,1240.5000,MN
007449,20191231,2019,ETR4,ENTERGY MISSISSSIPPI,1323.0430,MS
007450,20191231,2019,SO4,MISSISSIPPI POWER CO,1264.0000,MS
007486,20200331,2019,MOD,MODINE MANUFACTURING CO,1975.5000,WI
007512,20191231,2019,MCEM,MONARCH CEMENT CO,172.0940,KS
007525,20190930,2019,MNR,MONMOUTH RE INVESTMENT CP,173.6900,NJ
007525,20190930,2019,MNR,MONMOUTH RE INVESTMENT CP,149.0100,NJ
007526,20191231,2019,QDEL,QUIDEL CORP,534.8900,CA
007533,20191231,2019,AYE1,MONONGAHELA POWER,1554.0000,WV
007549,20190930,2019,MOG.A,MOOG INC  -CL A,2904.6630,NY
007585,20191231,2019,MSI,MOTOROLA SOLUTIONS INC,7887.0000,IL
007620,20191231,2019,MUR,MURPHY OIL CORP,2816.2550,AR
007632,20190630,2019,INTG,INTERGROUP CORP,74.7530,CA
007636,20191231,2019,MYE,MYERS INDUSTRIES INC,515.6980,OH
007637,20191231,2019,VTRS,VIATRIS INC,11500.5000,PA
007647,20191231,2019,BAC,BANK OF AMERICA CORP,113589.0000,NC
007647,20191231,2019,BAC,BANK OF AMERICA CORP,113589.0000,NC
007648,20191231,2019,NCR,NCR CORP,6915.0000,GA
007658,20191231,2019,NL,NL INDUSTRIES,124.2430,TX
007662,20200531,2019,BMRA,BIOMERICA INC,6.6930,CA
007685,20190630,2019,NSSC,NAPCO SECURITY TECH INC,102.9320,NY
007696,20200331,2019,NATH,NATHAN'S FAMOUS INC,103.3250,NY
007733,20190930,2019,NFG,NATIONAL FUEL GAS CO,1693.3320,NY
007741,20191231,2019,NHC,NATIONAL HEALTHCARE CORP,996.3830,TN
007750,20191231,2019,THC,TENET HEALTHCARE CORP,18479.0000,TX
007759,20191231,2019,GPX,GP STRATEGIES CORP,583.2900,MD
007762,20191231,2019,NPK,NATIONAL PRESTO INDS INC,308.5100,WI
007767,20191231,2019,SMAGF,SOMA GOLD CORP,0.0000,BC
007769,20200531,2019,7252B,NATIONAL RURAL UTIL COOP CP,1151.2860,VA
007770,20191231,2019,HLNFF,HIGH LINER FOODS INC,1222.1020,NS
007799,20191231,2019,NATR,NATURES SUNSHINE PRODS INC,362.2150,UT
007841,20191231,2019,CRMZ,CREDITRISKMONITOR.COM INC,14.5010,NY
007849,20190930,2019,NJR,NEW JERSEY RESOURCES CORP,2592.0450,NJ
007851,20191231,2019,ETR3,ENTERGY NEW ORLEANS,686.2230,LA
007863,20191231,2019,NUVR,NUVERA COMMUNICATIONS INC,64.9410,MN
007866,20191231,2019,NYT,NEW YORK TIMES CO  -CL A,1812.1840,NY
007875,20191231,2019,NWL,NEWELL BRANDS INC,9714.9000,GA
007881,20191231,2019,NEM,NEWMONT CORP,9740.0000,CO
007882,20191231,2019,NR,NEWPARK RESOURCES,820.1190,TX
007906,20200531,2019,NKE,NIKE INC  -CL B,37403.0000,OR
007911,20191031,2019,NOBH,NOBILITY HOMES INC,46.3480,FL
007912,20191231,2019,NBL,NOBLE ENERGY INC,3904.0000,TX
007914,20191231,2019,NROM,NOBLE ROMANS INC,11.7050,IN
007921,20191031,2019,NDSN,NORDSON CORP,2194.2260,OH
007922,20200131,2019,JWN,NORDSTROM INC,15524.0000,WA
007923,20191231,2019,NSC,NORFOLK SOUTHERN CORP,11296.0000,VA
007938,20191231,2019,NC,NACCO INDUSTRIES  -CL A,140.9900,OH
007951,20200131,2019,MOV,MOVADO GROUP INC,700.9660,NJ
007959,20191031,2019,NRT,NORTH EUROPEAN OIL RTY TR,8.3450,NH
007965,20191231,2019,PGL2,NORTH SHORE GAS CO,178.9000,IL
007970,20191231,2019,ES,EVERSOURCE ENERGY,8526.4700,MA
007974,20191231,2019,NI,NISOURCE INC,5208.9000,IN
007977,20191231,2019,XEL,XCEL ENERGY INC,11529.0000,MN
007978,20191231,2019,XEL1,NORTHERN STATES POWER/WI,980.9000,WI
007982,20191231,2019,NTRS,NORTHERN TRUST CORP,6895.1000,IL
007982,20191231,2019,NTRS,NORTHERN TRUST CORP,6644.2000,IL
007985,20191231,2019,NOC,NORTHROP GRUMMAN CORP,33841.0000,VA
007991,20191231,2019,TEX,TEREX CORP,4353.1000,CT
007993,20191231,2019,NWN,NORTHWEST NATURAL HLDNG CO,746.3720,OR
007994,20191231,2019,WMB2,NORTHWEST PIPELINE CORP,444.4220,UT
008001,20191231,2019,NWE,NORTHWESTERN CORP,1257.9100,SD
008007,20191231,2019,WFC,WELLS FARGO & CO,102453.0000,CA
008007,20191231,2019,WFC,WELLS FARGO & CO,102453.0000,CA
008030,20191231,2019,NUE,NUCOR CORP,22588.8580,NC
008060,20191231,2019,NEWT,NEWTEK BUSINESS SERVICES CP,59.2950,FL
008068,20191231,2019,OXY,OCCIDENTAL PETROLEUM CORP,20393.0000,TX
008073,20191231,2019,OBCI,OCEAN BIO-CHEM INC,42.2590,FL
008079,20191231,2019,OII,OCEANEERING INTERNATIONAL,2048.1240,TX
008087,20200331,2019,ITI,ITERIS INC,114.1170,CA
008092,20200331,2019,VTOL,BRISTOW GROUP INC,1242.9860,TX
008099,20191231,2019,FE,FIRSTENERGY CORP,11035.0000,OH
008102,20191231,2019,AEP5,OHIO POWER,2797.6000,OH
008105,20190731,2019,ODC,OIL DRI CORP AMERICA,277.0250,IL
008113,20191231,2019,OGE,OGE ENERGY CORP,2231.6000,OK
008123,20191231,2019,OLN,OLIN CORP,6110.0000,MO
008148,20191231,2019,OLP,ONE LIBERTY PROPERTIES INC,89.0870,NY
008148,20191231,2019,OLP,ONE LIBERTY PROPERTIES INC,84.7600,NY
008151,20191231,2019,OKE,ONEOK INC,10164.3670,OK
008171,20191231,2019,ED2,ORANGE & ROCKLAND UTILITIES,893.0000,NY
008176,20191231,2019,ORBT,ORBIT INTERNATIONAL CORP,25.9830,NY
008199,20191231,2019,OTTR,OTTER TAIL CORP,919.5030,MN
008210,20191231,2019,OSG,OVERSEAS SHIPHOLDING GROUP,355.5470,FL
008213,20191231,2019,OMI,OWENS & MINOR INC,9210.9390,VA
008214,20191231,2019,OC,OWENS CORNING,7160.0000,OH
008215,20191231,2019,OI,O-I GLASS INC,6703.0000,OH
008219,20200131,2019,OXM,OXFORD INDUSTRIES INC,1137.6470,GA
008229,20191231,2019,PFIN,P & F INDUSTRIES  -CL A,58.6740,NY
008245,20191231,2019,PNC,PNC FINANCIAL SVCS GROUP INC,21624.0000,PA
008245,20191231,2019,PNC,PNC FINANCIAL SVCS GROUP INC,21624.0000,PA
008247,20191231,2019,PPG,PPG INDUSTRIES INC,15154.0000,PA
008253,20191231,2019,PCAR,PACCAR INC,25599.7000,WA
008264,20191231,2019,PCG,PG&E CORP,17129.0000,CA
008272,20191231,2019,SRE,SEMPRA ENERGY,10829.0000,CA
008290,20191231,2019,MEC2,PACIFICORP,5068.0000,OR
008326,20191231,2019,PEL1,PANHANDLE EASTERN PIPE LINE,578.0000,TX
008334,20191231,2019,PAR,PAR TECHNOLOGY CORP,187.2320,NY
008348,20200229,2019,PKE,PARK AEROSPACE CORP,60.0140,NY
008350,20191231,2019,PKOH,PARK OHIO HOLDINGS CORP,1618.3000,OH
008356,20200331,2019,ECORF,ELCORA ADVANCED MATERIALS CP,0.0000,NS
008357,20191231,2019,PKDC,PARKER DRILLING CO,629.7920,TX
008358,20190630,2019,PH,PARKER-HANNIFIN CORP,14320.3240,OH
008386,20191231,2019,PATK,PATRICK INDUSTRIES INC,2337.0820,IN
008387,20191231,2019,GDP,GOODRICH PETROLEUM CORP,118.3500,TX
008402,20200531,2019,PAYX,PAYCHEX INC,4040.5000,NY
008431,20191231,2019,AFG,AMERICAN FINANCIAL GROUP INC,8259.0000,OH
008431,20191231,2019,AFG,AMERICAN FINANCIAL GROUP INC,8083.0000,OH
008440,20191231,2019,PVAC,PENN VIRGINIA CORP,471.2110,TX
008446,20200131,2019,CPPRQ,OLD COPPER CO INC,11167.0000,TX
008450,20191231,2019,FE4,PENNSYLVANIA ELECTRIC CO,881.0000,OH
008455,20191231,2019,PPL,PPL CORP,7769.0000,PA
008457,20191231,2019,PEI,PENNSYLVANIA RE INVS TRUST,345.0810,PA
008457,20191231,2019,PEI,PENNSYLVANIA RE INVS TRUST,358.8330,PA
008471,20191231,2019,PGL3,PEOPLES GAS LIGHT & COKE CO,1178.2000,IL
008479,20191231,2019,PEP,PEPSICO INC,67161.0000,NY
008486,20191231,2019,TPC,TUTOR PERINI CORP,4450.8320,CA
008493,20191231,2019,PBT,PERMIAN BASIN ROYALTY TRUST,20.4870,TX
008512,20191231,2019,PDCE,PDC ENERGY INC,1156.1230,CO
008530,20191231,2019,PFE,PFIZER INC,51750.0000,NY
008539,20191231,2019,EXC,EXELON CORP,34438.0000,IL
008542,20191231,2019,WTRG,ESSENTIAL UTILITIES INC,889.6920,PA
008543,20191231,2019,MO,ALTRIA GROUP INC,19796.0000,VA
008549,20191231,2019,COP,CONOCOPHILLIPS,32567.0000,TX
008551,20200131,2019,PVH,PVH CORP,9909.0000,NY
008577,20191231,2019,DUK1,PIEDMONT NATURAL GAS CO,1381.0000,NC
008582,20200331,2019,SENEA,SENECA FOODS CORP,1335.7690,NY
008599,20200331,2019,AGYS,AGILYSYS INC,160.7570,GA
008605,20191231,2019,PIPR,PIPER SANDLER COS,846.2990,MN
008605,20191231,2019,PIPR,PIPER SANDLER COS,846.2990,MN
008606,20191231,2019,PBI,PITNEY BOWES INC,3205.1250,CT
008611,20191231,2019,PW,POWER REIT,2.1810,NY
008613,20190930,2019,2638B,PISMO COAST VILLAGE INC,8.5070,CA
008633,20200331,2019,PLT,PLANTRONICS INC,1696.9900,CA
008644,20191231,2019,KGC,KINROSS GOLD CORP,3497.3000,ON
008661,20191231,2019,IPDN,PROFESSIONAL DIVERSITY NETWK,5.0260,IL
008666,20200131,2019,POLXF,POLYDEX PHARMACEUTICALS LTD,5.1410,ON
008692,20191231,2019,PCH,POTLATCHDELTIC CORP,827.0980,WA
008699,20190930,2019,POWL,POWELL INDUSTRIES INC,517.1800,TX
008702,20191231,2019,PWCDF,POWER CORP CANADA,48841.0000,QC
008702,20191231,2019,PWCDF,POWER CORP CANADA,49311.0000,QC
008762,20190630,2019,PG,PROCTER & GAMBLE CO,67684.0000,OH
008806,20191231,2019,NU4,PUBLIC SERVICE CO/N H,1065.9360,NH
008807,20191231,2019,PNM,PNM RESOURCES INC,1457.6030,NM
008808,20191231,2019,SCG2,PUBLIC SERVICE CO OF N C,545.0740,SC
008809,20191231,2019,AEP12,PUBLIC SERVICE CO OF OKLA,1481.8000,OK
008810,20191231,2019,PEG,PUBLIC SERVICE ENTRP GRP INC,10076.0000,NJ
008815,20191231,2019,PUSH,PUBLIX SUPER MARKETS INC,38462.7530,FL
008818,20191231,2019,5495B,PUGET ENERGY INC,3401.1300,WA
008823,20191231,2019,PHM,PULTEGROUP INC,10212.9570,GA
008824,20191231,2019,PGAI,PGI INC,0.0040,MO
008826,20190831,2019,PCYO,PURE CYCLE CORP,20.3620,CO
008832,20200131,2019,AGX,ARGAN INC,238.9970,MD
008850,20191231,2019,KWR,QUAKER CHEMICAL CORP,1133.5030,PA
008858,20200331,2019,NXGN,NEXTGEN HEALTHCARE INC,540.2390,CA
008864,20190930,2019,ASYS,AMTECH SYSTEMS INC,85.0350,AZ
008867,20200331,2019,QMCO,QUANTUM CORP,402.9490,CA
008870,20191231,2019,QBCRF,QUEBECOR INC  -CL B,4293.8000,QC
008892,20191231,2019,RCMT,RCM TECHNOLOGIES INC,191.1000,NJ
008898,20190930,2019,RJF,RAYMOND JAMES FINANCIAL CORP,8023.0000,FL
008898,20190930,2019,RJF,RAYMOND JAMES FINANCIAL CORP,8023.0000,FL
008901,20191231,2019,RES,RPC INC,1222.4090,GA
008902,20200531,2019,RPM,RPM INTERNATIONAL INC,5506.9940,OH
008947,20191231,2019,USLM,U S LIME & MINERALS,158.2770,TX
008958,20200131,2019,RAVN,RAVEN INDUSTRIES INC,382.5300,SD
008972,20191231,2019,RTN,RAYTHEON CO,29176.0000,MA
008987,20200131,2019,IHT,INNSUITES HOSPITALITY TR,6.5680,AZ
009016,20191231,2019,RBC,REGAL BELOIT CORP,3238.0000,WI
009023,20190630,2019,RGS,REGIS CORP/MN,1069.0390,MN
009034,20200131,2019,RTMAF,REITMANS (CANADA)  -CL A,869.4970,QC
009061,20191231,2019,HBC2,HSBC USA INC,6774.0000,NY
009061,20191231,2019,HBC2,HSBC USA INC,6774.0000,NY
