gvkey,datadate,fyear,tic,revt,sic
106457,20191031,2019,SSEBF,0.0000,1000
106464,20191231,2019,FQVLF,5275.0620,1000
106465,20191231,2019,FPOCF,0.0000,1040
106466,20191231,2019,TXT.UN,0.6870,6199
106475,20191231,2019,CBWTF,8.3520,6211
106486,20191231,2019,PLM,0.0000,1000
106505,20191231,2019,LGMFF,0.0000,1000
106510,20191231,2019,FTMDF,0.0000,1040
106517,20191231,2019,ALDVF,0.0000,1000
106527,20191231,2019,TRBMF,0.0000,1000
106528,20191231,2019,FRHLF,140.8370,6792
106551,20190930,2019,USYNF,77.9930,2300
106561,20190930,2019,GWRRF,0.0000,1040
106573,20191231,2019,EVGEF,38.5620,7990
106574,20191231,2019,PAOS,44.3890,3312
106589,20190731,2019,GNBT,6.2040,2836
106603,20191130,2019,GGLXF,0.0000,1000
106609,20191231,2019,GLMFF,184.7900,2741
106610,20191231,2019,GILXF,0.0000,1000
106616,20191130,2019,DJIFF,0.0000,1000
106627,20191231,2019,GLKFF,1.1010,3533
106629,20190630,2019,MKVNF,0.0000,1000
106660,20191130,2019,MTYFF,550.9420,5812
106680,20190930,2019,LSANF,0.0000,1000
106686,20191231,2019,BAJFF,0.0000,1000
106687,20191231,2019,BWMG,2.9680,3949
106689,20190731,2019,CTXDF,0.0000,1000
106701,20191031,2019,GPTRF,0.0000,1040
106709,20191231,2019,GCGMF,1355.6000,7990
106789,20191231,2019,EKGGF,0.8750,7373
106803,20190531,2018,UNIGF,0.0000,9995
106808,20191231,2019,BIOYF,21.4240,2834
106815,20191231,2019,HLTOY,4385.0410,4813
106837,20190531,2018,RCTFF,6.9880,1040
106846,20190630,2019,HLFN,12.3080,6036
106846,20190630,2019,HLFN,12.3080,6036
106861,20190331,2018,LITOF,0.0000,1000
106897,20191231,2019,ICLTF,0.0000,9995
106915,20191231,2019,IDYLF,0.6800,3845
106957,20190331,2018,AILQF,3.6820,7370
106965,20190630,2019,SAMOF,109.6480,3663
106995,20191231,2019,PNMLF,0.0000,1000
106996,20190331,2018,GRJVF,0.0000,1000
106998,20190430,2018,CVVUF,0.0000,1090
107005,20191231,2019,FGOVF,0.0000,1040
107032,20191231,2019,THM,0.0000,1000
107038,20191231,2019,TLTFF,0.9640,3845
107048,20190630,2019,ZNCXF,0.0000,1000
107098,20191231,2019,FSM,257.1870,1040
107130,20191231,2019,KIQ,20.5510,3743
107134,20190228,2018,ESKYF,0.0000,1000
107148,20191231,2019,AHP.,0.0040,7011
107150,20190630,2019,NIOBF,0.0000,1090
107162,20191231,2019,AGGFF,0.0000,1040
107194,20191231,2019,AFMJF,35.3070,1040
107213,20191231,2019,BRYFF,91.7260,5160
107217,20190228,2018,PLYFF,0.0000,1000
107226,20191231,2019,ERL.,0.0000,9995
107236,20190331,2018,RGDFF,0.0000,1040
107236,20191231,2019,RGDFF,0.0000,1040
107245,20191231,2019,EXK,121.7240,1040
107258,20191231,2019,SMTS,229.0380,1000
107260,20191231,2019,ROGFF,236.0330,1000
107272,20191231,2019,SNUYF,22.5050,1311
107298,20191231,2019,TCLVF,0.0000,9995
107325,20191231,2019,MCBC,95.6700,6020
107325,20191231,2019,MCBC,95.6700,6020
107326,20191231,2019,MCDMF,0.0000,1040
107327,20191231,2019,MCKZF,1.1300,6199
107332,20190630,2019,CCJMF,5.5660,1000
107340,20191231,2019,MJGCF,40.3730,1040
107350,20191231,2019,EMX,1.4390,1040
107399,20190630,2019,ENAFF,1.8630,3674
107423,20191231,2019,MSVB,8.8030,6035
107423,20191231,2019,MSVB,8.8030,6035
107434,20191231,2019,MGHCF,2.5010,6799
107446,20190630,2019,NTWK,67.8190,7372
107447,20190831,2019,MRDDF,0.0000,1040
107476,20190630,2019,MLYCF,0.0000,1040
107480,20191031,2019,EVRRF.,0.0000,1040
107487,20191231,2019,ZMWYF,0.0740,4700
107503,20191231,2019,TITUF,0.0000,1000
107551,20191130,2019,PNCKF,0.1110,1000
107559,20191231,2019,CNNEF,313.9860,1311
107590,20190331,2018,NKRSF,12.9380,1311
107591,20190131,2018,SBWFF,0.0000,1000
107592,20191231,2019,NIOCF,0.0110,1000
107611,20191231,2019,COGDF,0.0000,1040
107613,20191231,2019,SMDZF,0.0000,1000
107616,20191231,2019,NOSOF,0.0000,1000
107629,20191231,2019,NODB,44.5290,6020
107629,20191231,2019,NODB,44.5290,6020
107637,20191231,2019,NAK,0.0000,1000
107643,20191231,2019,NWYF,45.8670,6020
107643,20191231,2019,NWYF,45.8670,6020
107644,20191231,2019,NWIN,62.7150,6035
107644,20191231,2019,NWIN,62.7150,6035
107651,20191031,2019,APAFF,0.0000,1000
107682,20191231,2019,FE1,1594.0000,4911
107693,20191231,2019,EOXFF,0.0000,1000
107710,20191231,2019,OR,392.5990,1040
107712,20191231,2019,UUUU,5.8650,1090
107758,20191231,2019,VGLDF,0.0000,1040
107781,20191231,2019,HBM,1237.4390,1000
107817,20191231,2019,PGC,235.3660,6020
107817,20191231,2019,PGC,235.3660,6020
107825,20190131,2018,GGIFF,0.0000,1000
107843,20191231,2019,MRKR,0.2130,2836
107860,20191231,2019,CMLGF,0.0000,1000
107920,20191231,2019,PMX.,0.0300,1000
107925,20190531,2018,TRARF,0.0000,1000
107965,20191231,2019,QTRRF,0.0000,1000
108068,20191231,2019,HOILF,0.0000,1311
108071,20191231,2019,RIOCF,1608.6480,6798
108071,20191231,2019,RIOCF,1642.1170,6798
108082,20190228,2018,RDIAF,0.0000,1400
108108,20190131,2018,RYSMF,0.0000,1040
108110,20190228,2018,RUPRF,0.0000,1040
108113,20190331,2018,EWPMF,2.6430,1311
108142,20191231,2019,SGSVF,0.0000,1040
108163,20191231,2019,FOLGF,0.0060,1311
108209,20190228,2018,SGRNF,0.0000,1040
108233,20191231,2019,SHGDF,0.0000,1040
108291,20191231,2019,MWXRF,0.0000,1090
108297,20191231,2019,LUNMF,1892.7130,1000
108319,20191231,2019,VKIND,34.5930,1311
108326,20190331,2018,SVM,170.5190,1044
108331,20190831,2019,SPS.,122.5930,5812
108344,20190430,2018,SHVLF,32.7950,1000
108349,20191231,2019,PHXHF,362.0570,1381
108363,20191031,2019,LTXFF,0.0010,7372
108373,20190930,2019,NTSFF,6.4040,3812
108391,20191231,2019,BXEFF,156.2570,1311
108403,20191231,2019,SRYB,17.4080,6020
108403,20191231,2019,SRYB,17.4080,6020
108425,20191231,2019,CXBMF,57.7630,1040
108456,20190531,2018,USSHF,12.2510,4813
108507,20190531,2018,TMGEF,21.0830,3560
108510,20191231,2019,THXPF,0.0000,1000
108532,20190831,2019,TPCFF,5.5710,3823
108557,20190930,2019,BIDCF,0.0000,7372
108559,20191231,2019,PYCFF,4.5380,1090
108585,20191130,2019,WMLLF,0.0000,1000
108592,20191231,2019,CLKXF,168.7870,7990
108603,20190630,2019,STMGF,0.0000,1311
108630,20191231,2019,OVTZ,0.0000,7373
108645,20191231,2019,UPLCQ,683.1530,1311
108664,20191231,2019,UBOH,52.8670,6020
108664,20191231,2019,UBOH,52.8670,6020
108665,20191231,2019,BRUZF,0.0000,1000
108682,20190630,2019,SPRWF,41.8330,2834
108684,20190930,2019,NKWFF,0.0000,4991
108688,20191231,2019,SILEF,0.0000,1000
108693,20191231,2019,JSDA,11.5080,2086
108722,20190731,2019,RDEXF,0.0000,1040
108728,20190831,2019,ZUMRF,52.6910,4888
108744,20190228,2018,VITFF,0.0000,1040
108744,20191231,2019,VITFF,0.0000,1040
108756,20191231,2019,ETRXF,28.3740,4991
108768,20191231,2019,AG,363.9440,1044
108769,20190930,2019,VCIGF,8.5050,3220
108797,20191231,2019,WFGCF,0.0000,6799
108804,20191231,2019,EDVMF,1149.6590,1040
108812,20191231,2019,SQCF,21.4870,6020
108812,20191231,2019,SQCF,21.4870,6020
108830,20191130,2019,WTCRF,0.0000,1000
108831,20191231,2019,WPRT,305.3380,3714
108834,20191231,2019,GQMLF,0.0000,1040
108841,20191231,2019,CSPUF,0.0000,1311
108893,20191231,2019,YZCAY,9737.8460,1220
108939,20190630,2019,SNAVF,0.4630,3720
108979,20191231,2019,FGBI,99.9420,6020
108979,20191231,2019,FGBI,99.9420,6020
109079,20191231,2019,RLH,114.2880,7011
109183,20191231,2019,PFBC,234.1870,6020
109183,20191231,2019,PFBC,234.1870,6020
109186,20190930,2019,SOFO,34.7810,7372
109198,20191231,2019,ORPB,19.8380,6020
109198,20191231,2019,ORPB,19.8380,6020
109519,20191231,2019,BOTH,0.0000,9995
109599,20191231,2019,HTBK,152.9030,6020
109599,20191231,2019,HTBK,152.9030,6020
109621,20191231,2019,LBAI,283.2830,6020
109621,20191231,2019,LBAI,283.2830,6020
109659,20191231,2019,TCFC,78.2190,6020
109659,20191231,2019,TCFC,78.2190,6020
109682,20191231,2019,PUCCF,0.0060,1000
109826,20191231,2019,MANH,617.9490,7373
109919,20191231,2019,CRAI,451.3700,8111
109981,20191231,2019,SFDL,45.8920,6020
109981,20191231,2019,SFDL,45.8920,6020
110039,20191231,2019,AMKR,4052.6500,3674
110103,20191231,2019,PTBS,25.5400,6020
110103,20191231,2019,PTBS,25.5400,6020
110166,20191231,2019,POEFF,0.0000,1311
110179,20191231,2019,VTR,3870.2960,6798
110179,20191231,2019,VTR,3896.3180,6798
110243,20191231,2019,FGFH,57.4410,6020
110243,20191231,2019,FGFH,57.4410,6020
110250,20191231,2019,SMMF,124.3680,6020
110250,20191231,2019,SMMF,124.3680,6020
110359,20191231,2019,FIZN,88.4620,6020
110359,20191231,2019,FIZN,88.4620,6020
110529,20191231,2019,EVOL,25.7500,7371
110566,20191231,2019,IOSP,1513.3000,2810
110620,20191231,2019,ICLR,2805.8390,8731
110687,20190831,2019,PRZFF,0.0000,1040
110728,20191231,2019,IDXG,24.2200,8071
110732,20191231,2019,WCN,5388.6790,4953
110760,20191231,2019,AXTI,83.2560,3674
110802,20191231,2019,AWX,68.3570,4955
110940,20191231,2019,CZBC,33.6640,6020
110940,20191231,2019,CZBC,33.6640,6020
110979,20191231,2019,CATC,132.7400,6020
110979,20191231,2019,CATC,132.7400,6020
110999,20191231,2019,QMXGF,0.0000,1000
111000,20191231,2019,HCKT,282.4720,8742
111003,20190831,2019,MDPCF,31.1170,6510
111103,20190930,2019,HZO,1237.1530,5500
111179,20191231,2019,HWBK,72.8670,6020
111179,20191231,2019,HWBK,72.8670,6020
111282,20191231,2019,CNRD,207.3560,3730
111459,20191231,2019,FNHM,23.2540,6020
111459,20191231,2019,FNHM,23.2540,6020
111486,20191231,2019,GIL,2823.9010,2300
111491,20191231,2019,SCOO,626.0730,5961
111527,20191231,2019,CZBT,18.8020,6020
111527,20191231,2019,CZBT,18.8020,6020
111534,20191231,2019,MSTR,486.3270,7372
111535,20191231,2019,SKAS,11.5680,4581
111537,20191231,2019,UNB,46.1940,6020
111537,20191231,2019,UNB,46.1940,6020
111629,20191231,2019,CXDO,14.4360,7370
111640,20190630,2019,CBKM,24.8130,6020
111640,20190630,2019,CBKM,24.8130,6020
111721,20191231,2019,EGBN,455.3290,6020
111721,20191231,2019,EGBN,455.3290,6020
111819,20191231,2019,ORRF,121.5350,6020
111819,20191231,2019,ORRF,121.5350,6020
111864,20191231,2019,CTSH,16783.0000,7370
111872,20191231,2019,PBCO,22.0880,6020
111872,20191231,2019,PBCO,22.0880,6020
111873,20190131,2018,RH,2510.3860,5712
111880,20190930,2019,DOX,4086.6690,7370
111940,20191231,2019,FNLC,92.8400,6020
111940,20191231,2019,FNLC,92.8400,6020
111941,20191231,2019,GGB,9862.5970,3312
111974,20191231,2019,TSQ,431.4080,4832
112030,20191231,2019,CMLS,1113.4450,4832
112111,20191231,2019,CSGP,1399.7190,7370
112112,20191231,2019,BOCH,63.7470,6020
112112,20191231,2019,BOCH,63.7470,6020
112158,20191231,2019,CLS,5888.3000,3674
112159,20191231,2019,PKKW,35.7170,6020
112159,20191231,2019,PKKW,35.7170,6020
112168,20191231,2019,RSG,10299.4000,4953
112191,20191231,2019,EAS2,1548.3670,4911
112211,20190630,2019,DFIFF,0.0000,1000
112254,20191231,2019,PFBX,27.2950,6020
112254,20191231,2019,PFBX,27.2950,6020
112295,20191231,2019,FCCO,54.3660,6020
112295,20191231,2019,FCCO,54.3660,6020
112542,20191231,2019,HBIA,157.1240,6020
112542,20191231,2019,HBIA,157.1240,6020
112572,20191231,2019,FMAO,80.0450,6020
112572,20191231,2019,FMAO,80.0450,6020
112617,20191231,2019,HPQFF,0.0000,1040
112652,20191231,2019,DMKBA,26.0010,6020
112652,20191231,2019,DMKBA,26.0010,6020
112721,20191231,2019,RBCAA,348.0620,6020
112721,20191231,2019,RBCAA,348.0620,6020
112759,20191231,2019,LEU,209.7000,2810
112819,20190630,2019,SMED,44.3120,4955
112820,20190430,2018,TCYSF,76.4490,7372
112876,20191231,2019,EPD,32789.2000,1311
112881,20191231,2019,LMNL,4.9040,2836
112968,20191231,2019,MTEX,157.7280,2834
113090,20190331,2018,ARAO,0.0000,2990
113093,20191231,2019,SAL,52.6630,6020
113093,20191231,2019,SAL,52.6630,6020
113339,20191231,2019,UWHR,32.7720,6020
113339,20191231,2019,UWHR,32.7720,6020
113421,20191231,2019,GNLAF,69.5860,6552
113490,20191231,2019,CCI,5763.0000,6798
113978,20191231,2019,FNCB,53.6760,6020
113978,20191231,2019,FNCB,53.6760,6020
114180,20190430,2018,KRMEF,0.0000,1000
114200,20191231,2019,PRYNF,0.0000,7370
114203,20190930,2019,CETX,39.2650,8711
114209,20191231,2019,FLXT,0.8330,3829
114211,20191231,2019,ZPTAF,340.0650,1311
114415,20191231,2019,RIBT,23.7130,2090
114524,20191231,2019,EBAY,10800.0000,7370
114628,20191231,2019,GS,53922.0000,6211
114628,20191231,2019,GS,53922.0000,6211
114698,20191231,2019,EMAN,26.7260,3679
114745,20191231,2019,IFRTF,0.0000,1311
114789,20191231,2019,POM4,1306.0000,4911
114880,20191231,2019,MFNC,70.3370,6020
114880,20191231,2019,MFNC,70.3370,6020
114881,20191231,2019,KDOZF,4.5170,7372
114927,20191231,2019,SCMWY,11825.3320,4813
115044,20191231,2019,AQN,1745.9290,4991
115072,20190131,2018,MBRTF,0.0000,1000
115165,20191231,2019,ACTX,2.1480,3089
115243,20191231,2019,CRGS,0.0150,3829
115313,20191231,2019,TGLO,0.0000,9995
115411,20191231,2019,QSEP,0.0000,3533
115418,20191231,2019,AGCBF,0.0000,1040
115516,20191231,2019,FNFI,3.6450,6035
115516,20191231,2019,FNFI,3.6450,6035
115556,20191231,2019,CHWWF,126.9750,6159
115567,20191231,2019,NST1,3044.6420,4911
115687,20191231,2019,OGE1,2231.6000,4911
115757,20190430,2018,SWBI,638.2770,3480
115766,20191231,2019,FNHC,414.6610,6331
115766,20191231,2019,FNHC,414.9610,6331
115813,20190930,2019,IEI.,16.5980,6500
115831,20191231,2019,NTIP,3.0370,6794
115876,20191231,2019,PB,957.2190,6020
115876,20191231,2019,PB,957.2190,6020
115920,20191231,2019,UBNC,37.4350,6020
115920,20191231,2019,UBNC,37.4350,6020
115960,20191231,2019,VABK,31.7480,6020
115960,20191231,2019,VABK,31.7480,6020
116025,20191231,2019,SPIN,0.2090,8090
116029,20191231,2019,PAA,33669.0000,5171
116104,20190131,2018,0190A,2483.9940,5621
116164,20190228,2018,CSVI,266.4940,7370
116166,20190630,2019,PCYG,21.1700,7372
116209,20191231,2019,USIO,28.2010,6099
116304,20191231,2019,AEE1,3243.0000,4911
116504,20191231,2019,SNBR,1698.3520,2510
116595,20190430,2018,EMP1.,25142.0000,5411
116614,20191231,2019,URVNF,0.0000,1000
116675,20191231,2019,OCBI,58.7270,6020
116675,20191231,2019,OCBI,58.7270,6020
116772,20191231,2019,BCOR,717.9450,6211
116829,20191231,2019,CTEK,21.3650,7374
116903,20191231,2019,ALRT,0.0000,3845
116943,20191231,2019,VMII,0.0810,4822
117002,20191231,2019,HYBT,0.1640,9995
117018,20191231,2019,CFBK,46.8240,6035
117018,20191231,2019,CFBK,46.8240,6035
117026,20190630,2019,GCBC,54.6690,6035
117026,20190630,2019,GCBC,54.6690,6035
117027,20191231,2019,IVFZF,0.0000,9995
117034,20191231,2019,FCAP,38.9800,6020
117034,20191231,2019,FCAP,38.9800,6020
117036,20191231,2019,GDEN,973.4100,7990
117114,20191231,2019,SKVI,0.0430,2844
117116,20190630,2019,KZIA,0.0000,2834
117141,20191231,2019,EFSC,354.3100,6020
117141,20191231,2019,EFSC,354.3100,6020
117145,20191231,2019,SBSAA,156.6650,4832
117161,20191231,2019,STL,1321.5880,6020
117161,20191231,2019,STL,1321.5880,6020
117260,20191231,2019,HT,530.9040,6798
117260,20191231,2019,HT,530.9780,6798
117768,20190131,2018,NVDA,11716.0000,3674
117829,20191231,2019,AUPH,0.3180,2836
117845,20191231,2019,MSBC,41.9050,6020
117845,20191231,2019,MSBC,41.9050,6020
117861,20191231,2019,AXL,6530.9000,3714
117902,20191231,2019,ETM,1489.9290,4832
118042,20191231,2019,EWBC,2091.6770,6020
118042,20191231,2019,EWBC,2065.2790,6020
118122,20191231,2019,APTV,14357.0000,3714
118181,20190630,2019,SRAFF,0.0000,1000
118182,20191231,2019,VRDSF,0.0000,3825
118183,20190331,2018,BUROF,0.0400,2836
118223,20190630,2019,EPAY,421.9620,7370
118264,20191231,2019,GBL,312.3680,6282
118264,20191231,2019,GBL,310.1510,6282
118267,20190430,2018,KFY,1973.8620,7361
118281,20190930,2019,ATTBF,0.3570,2834
118441,20191231,2019,ARREF,155.3890,1000
118525,20191231,2019,EBTC,153.4270,6020
118525,20191231,2019,EBTC,153.4270,6020
119013,20191231,2019,CGXEF,0.0000,1311
119173,20191231,2019,AUTO,113.9810,7370
119275,20191231,2019,MKSI,1899.7730,3823
119297,20191231,2019,MCUJF,20.1730,2836
119314,20191231,2019,BKNG,15066.0000,7370
119316,20191231,2019,TREX,745.3470,2400
119414,20190930,2019,CFFN,351.9120,6035
119414,20190930,2019,CFFN,351.9120,6035
119436,20190630,2019,FBPI,20.3680,6020
119436,20190630,2019,FBPI,20.3680,6020
119476,20191231,2019,CKKFF,16.3550,1389
119513,20191231,2019,OBAS,16.1440,6512
119574,20190630,2019,EXTR,995.7890,3576
119594,20191231,2019,HGTXU,0.3690,6792
119615,20191031,2019,SEOVF,0.0000,2836
119714,20191231,2019,ATLC,452.0540,6141
119714,20191231,2019,ATLC,453.0550,6141
120038,20191231,2019,CZBS,22.0330,6020
120038,20191231,2019,CZBS,22.0330,6020
120048,20191231,2019,HSII,725.6140,7361
120093,20191231,2019,CNX,1924.3460,1311
120193,20191231,2019,BERK,30.5860,6020
120193,20191231,2019,BERK,30.5860,6020
120301,20191231,2019,UONEK,436.9290,4832
120318,20191231,2019,TOWN,673.4130,6020
120318,20191231,2019,TOWN,673.4130,6020
120334,20191231,2019,SWIR,713.5130,3661
120413,20191231,2019,WNRP,93.0780,6020
120413,20191231,2019,WNRP,93.0780,6020
120444,20191231,2019,WCC,8358.9170,5063
120456,20191231,2019,LOAN,7.3520,6798
120654,20191231,2019,CMLEF,711.2410,6798
120654,20191231,2019,CMLEF,995.5000,6798
120794,20191231,2019,TCP,403.0000,6799
120824,20191231,2019,USCR,1478.7000,3270
120860,20191231,2019,AUDC,200.2870,3661
121073,20191231,2019,AMBZ,88.8020,6020
121073,20191231,2019,AMBZ,88.8020,6020
121077,20190930,2019,FFIV,2242.4470,7373
121096,20191231,2019,SMMCF,147.1900,6798
121142,20191231,2019,SKX,5242.5440,3140
121154,20191231,2019,PNPFF,2.4890,6799
121154,20191231,2019,PNPFF,2.4890,6799
121196,20191231,2019,BSHI,54.8630,5130
121257,20190630,2019,GEG,53.7450,5047
121316,20191231,2019,GNOLF,0.0000,1311
121376,20191231,2019,CTMCF,0.0000,1000
121381,20191231,2019,PMBC,71.2650,6020
121381,20191231,2019,PMBC,71.2650,6020
121382,20191231,2019,SBAC,2014.6450,6798
121440,20191231,2019,UTHR,1448.8000,2834
121478,20190331,2018,SLNM,0.0000,7370
121662,20191231,2019,MEET,211.7010,7370
121673,20191231,2019,STMP,571.8500,7370
121713,20191231,2019,FISI,209.1810,6020
121713,20191231,2019,FISI,209.1810,6020
121718,20191231,2019,JNPR,4445.4000,3576
121759,20191231,2019,PWFL,78.0920,3812
121793,20191231,2019,CYRN,38.3910,7370
121815,20191231,2019,ECPG,1397.6810,6153
121815,20191231,2019,ECPG,1391.8270,6153
121817,20191231,2019,SALM,253.8980,4832
122078,20191231,2019,EGOV,354.2050,7370
122154,20190131,2018,ADFJF,135.0730,3312
122172,20191231,2019,JCOM,1372.0540,7370
122175,20191231,2019,VHC,0.0850,7372
122194,20191231,2019,ATGFF,5495.0000,1311
122197,20190228,2018,DBRM,0.7430,1311
122202,20190831,2019,DSNY,3.8090,7370
122211,20190131,2018,HOFT,683.5010,2510
122212,20191231,2019,GMOLQ,0.0000,1000
122229,20190831,2019,WNDW,0.0000,3674
122257,20191231,2019,BMRN,1704.0480,2836
122273,20190930,2019,TLRS,0.0000,1040
122380,20191231,2019,LII,3807.2000,3585
122394,20191231,2019,PRFT,565.5270,7370
122438,20191231,2019,PAZRF,118.4710,6798
122519,20190630,2019,FLWS,1248.6230,5961
122537,20190331,2018,IIJIY,1736.7570,7370
122775,20190930,2019,NWVCF,42.8420,3550
122777,20191231,2019,PCOM,401.1770,7370
122841,20190228,2018,RHT,3362.0690,7372
122902,20190331,2018,NTCT,909.9180,7373
122915,20191231,2019,ARLP,1961.7200,1220
122916,20191231,2019,PTE,5.6520,2836
123056,20191231,2019,CUUHF,929.1520,1540
123415,20190831,2019,CJREF,1687.4820,4841
123435,20191231,2019,LICT,117.9580,4813
123455,20191231,2019,AGI,683.1000,1040
123456,20191231,2019,MXGFF,28.3350,4911
123998,20191231,2019,SWKH,30.7470,6159
124036,20190630,2019,EGAN,67.2320,7370
124042,20191231,2019,MFC,77453.0000,6311
124042,20191231,2019,MFC,79570.0000,6311
124046,20191231,2019,DHC,1043.3420,6798
124046,20191231,2019,DHC,1041.8640,6798
124199,20190630,2019,STLHF,0.0000,1400
124254,20191130,2019,OMN,736.2000,2821
124355,20190930,2019,ATGN,10.6320,4899
124358,20191231,2019,INAPQ,291.5050,7374
124395,20191231,2019,USNU,3.0700,8062
124434,20191231,2019,BLK,14539.0000,6282
124434,20191231,2019,BLK,14978.0000,6282
124597,20191231,2019,KTHN,41.4030,6020
124597,20191231,2019,KTHN,41.4030,6020
124617,20191231,2019,UGP,22215.4630,5172
124775,20191231,2019,CIR,964.3130,3490
125014,20191231,2019,PCTI,90.6170,3663
125074,20191231,2019,RDWR,252.0720,3576
125176,20191231,2019,BTQNF,5.6400,4955
125194,20190930,2019,9807B,1388.8100,7990
125234,20191231,2019,CIZN,45.1090,6020
125234,20191231,2019,CIZN,45.1090,6020
125238,20191231,2019,PLSDF,24.1550,1382
125239,20190331,2018,SIFY,310.9960,4813
125240,20191231,2019,WWE,960.4420,7812
125274,20191231,2019,BSQR,59.2830,5045
125276,20191031,2019,CRSS,37.7040,3577
125375,20191231,2019,JDVB,49.8690,6020
125375,20191231,2019,JDVB,49.8690,6020
125376,20190331,2018,PGTK,2.0750,4955
125378,20191231,2019,PTNR,936.2600,4812
125580,20191231,2019,SFST,109.1310,6020
125580,20191231,2019,SFST,109.1310,6020
125595,20191231,2019,AKAM,2893.6170,7370
125600,20191231,2019,TKOI,11.9820,3823
125601,20191231,2019,GAIA,53.9790,7370
125604,20191231,2019,PLUG,230.2390,3674
125794,20191231,2019,NEO,408.8300,8071
125863,20191231,2019,TCLRY,4264.2940,3663
125975,20190630,2019,CLCT,72.4530,7389
125996,20190930,2019,VPLM,0.0000,4899
126010,20191231,2019,FSI,27.4400,2810
126020,20191231,2019,IDN,7.6640,3579
126036,20190630,2019,PZG,0.0000,1040
126056,20191231,2019,KTOS,717.5000,7370
126122,20191231,2019,ONCY,0.0000,2834
126136,20191231,2019,CHTR,45764.0000,4841
126296,20191231,2019,EXPE,12067.0000,4700
126318,20191231,2019,IMMR,35.9530,7372
126417,20190430,2018,FNSR,1280.4800,3577
126423,20191231,2019,ONTO,305.8960,3823
126474,20191231,2019,BYDGF,2283.3250,7500
126554,20191031,2019,A,5163.0000,3826
126555,20191231,2019,ALSK,231.6940,4813
126596,20191231,2019,ICABY,149.0320,4841
126634,20191231,2019,CSFFF,543.0230,1000
126678,20190731,2019,ZMSPF,0.1140,3845
126718,20191231,2019,PFSW,294.0220,7374
126721,20191231,2019,TDY,3163.6000,3812
126759,20191231,2019,BAYK,54.9160,6020
126759,20191231,2019,BAYK,54.9160,6020
126977,20191231,2019,CTNXF,0.3000,1040
127034,20190731,2019,MMIRF,0.5270,2835
127114,20191231,2019,MTLK,0.0000,3674
127377,20191231,2019,BGCP,2104.2310,6211
